location_id,node_id,lat,lon,hour,day_of_week,month,is_weekend,weather,weather_code,road_degree,distance_to_downtown,near_highway,road_class_rank,vehicle_count
13455738.0,260705939.0,43.7146817465506,-79.3731254640865,8,3,2,0,clear,0,4,7.109343077917599,0,1,573.0
13455738.0,260705939.0,43.7146817465506,-79.3731254640865,9,3,2,0,clear,0,4,7.109343077917599,0,1,263.0
13455738.0,260705939.0,43.7146817465506,-79.3731254640865,10,3,2,0,clear,0,4,7.109343077917599,0,1,476.0
13455738.0,260705939.0,43.7146817465506,-79.3731254640865,11,3,2,0,clear,0,4,7.109343077917599,0,1,532.0
13455738.0,260705939.0,43.7146817465506,-79.3731254640865,13,3,2,0,clear,0,4,7.109343077917599,0,1,503.0
13455738.0,260705939.0,43.7146817465506,-79.3731254640865,14,3,2,0,clear,0,4,7.109343077917599,0,1,649.0
13455738.0,260705939.0,43.7146817465506,-79.3731254640865,16,3,2,0,clear,0,4,7.109343077917599,0,1,648.0
13455738.0,260705939.0,43.7146817465506,-79.3731254640865,17,3,2,0,clear,0,4,7.109343077917599,0,1,532.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,7,2,10,0,clear,0,4,6.993970357632581,0,3,1091.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,8,2,10,0,clear,0,4,6.993970357632581,0,3,2192.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,9,2,10,0,clear,0,4,6.993970357632581,0,3,1079.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,10,2,10,0,clear,0,4,6.993970357632581,0,3,1920.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,11,2,10,0,clear,0,4,6.993970357632581,0,3,1759.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,13,2,10,0,clear,0,4,6.993970357632581,0,3,1792.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,14,2,10,0,clear,0,4,6.993970357632581,0,3,1858.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,16,2,10,0,clear,0,4,6.993970357632581,0,3,2262.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,17,2,10,0,clear,0,4,6.993970357632581,0,3,2416.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,7,3,10,0,clear,0,4,6.993970357632581,0,3,1086.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,8,3,10,0,clear,0,4,6.993970357632581,0,3,2339.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,9,3,10,0,clear,0,4,6.993970357632581,0,3,1049.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,10,3,10,0,clear,0,4,6.993970357632581,0,3,2006.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,11,3,10,0,clear,0,4,6.993970357632581,0,3,2019.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,13,3,10,0,clear,0,4,6.993970357632581,0,3,2016.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,14,3,10,0,clear,0,4,6.993970357632581,0,3,2298.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,16,3,10,0,clear,0,4,6.993970357632581,0,3,2522.0
13455882.0,260705940.0,43.7138508375229,-79.3776223056948,17,3,10,0,clear,0,4,6.993970357632581,0,3,2677.0
13455929.0,55542764.0,43.7137858185398,-79.3922004798706,7,3,5,0,clear,0,4,7.039322400965139,0,3,557.0
13455929.0,55542764.0,43.7137858185398,-79.3922004798706,8,3,5,0,clear,0,4,7.039322400965139,0,3,1183.0
13455929.0,55542764.0,43.7137858185398,-79.3922004798706,9,3,5,0,clear,0,4,7.039322400965139,0,3,603.0
13455929.0,55542764.0,43.7137858185398,-79.3922004798706,10,3,5,0,clear,0,4,7.039322400965139,0,3,1183.0
13455929.0,55542764.0,43.7137858185398,-79.3922004798706,11,3,5,0,clear,0,4,7.039322400965139,0,3,1188.0
13455929.0,55542764.0,43.7137858185398,-79.3922004798706,13,3,5,0,clear,0,4,7.039322400965139,0,3,1271.0
13455929.0,55542764.0,43.7137858185398,-79.3922004798706,14,3,5,0,clear,0,4,7.039322400965139,0,3,1363.0
13455929.0,55542764.0,43.7137858185398,-79.3922004798706,16,3,5,0,clear,0,4,7.039322400965139,0,3,1571.0
13455929.0,55542764.0,43.7137858185398,-79.3922004798706,17,3,5,0,clear,0,4,7.039322400965139,0,3,1651.0
13455941.0,20380905.0,43.7139758463591,-79.4118866106441,7,1,4,0,clear,0,6,7.43001589111119,0,3,920.0
13455941.0,20380905.0,43.7139758463591,-79.4118866106441,8,1,4,0,clear,0,6,7.43001589111119,0,3,2165.0
13455941.0,20380905.0,43.7139758463591,-79.4118866106441,9,1,4,0,clear,0,6,7.43001589111119,0,3,1077.0
13455941.0,20380905.0,43.7139758463591,-79.4118866106441,10,1,4,0,clear,0,6,7.43001589111119,0,3,1539.0
13455941.0,20380905.0,43.7139758463591,-79.4118866106441,11,1,4,0,clear,0,6,7.43001589111119,0,3,1630.0
13455941.0,20380905.0,43.7139758463591,-79.4118866106441,13,1,4,0,clear,0,6,7.43001589111119,0,3,1680.0
13455941.0,20380905.0,43.7139758463591,-79.4118866106441,14,1,4,0,clear,0,6,7.43001589111119,0,3,2019.0
13455941.0,20380905.0,43.7139758463591,-79.4118866106441,16,1,4,0,clear,0,6,7.43001589111119,0,3,2235.0
13455941.0,20380905.0,43.7139758463591,-79.4118866106441,17,1,4,0,clear,0,6,7.43001589111119,0,3,2297.0
13455948.0,97275478.0,43.7124533230489,-79.3074273270774,7,1,2,0,clear,0,4,9.038633959087571,0,3,594.0
13455948.0,97275478.0,43.7124533230489,-79.3074273270774,8,1,2,0,clear,0,4,9.038633959087571,0,3,1446.0
13455948.0,97275478.0,43.7124533230489,-79.3074273270774,9,1,2,0,clear,0,4,9.038633959087571,0,3,623.0
13455948.0,97275478.0,43.7124533230489,-79.3074273270774,10,1,2,0,clear,0,4,9.038633959087571,0,3,1004.0
13455948.0,97275478.0,43.7124533230489,-79.3074273270774,11,1,2,0,clear,0,4,9.038633959087571,0,3,1153.0
13455948.0,97275478.0,43.7124533230489,-79.3074273270774,13,1,2,0,clear,0,4,9.038633959087571,0,3,1176.0
13455948.0,97275478.0,43.7124533230489,-79.3074273270774,14,1,2,0,clear,0,4,9.038633959087571,0,3,1456.0
13455948.0,97275478.0,43.7124533230489,-79.3074273270774,16,1,2,0,clear,0,4,9.038633959087571,0,3,1685.0
13455948.0,97275478.0,43.7124533230489,-79.3074273270774,17,1,2,0,clear,0,4,9.038633959087571,0,3,1736.0
13455953.0,262622093.0,43.7147389538549,-79.4794037501415,7,1,2,0,clear,0,2,10.622942304996684,0,3,1091.0
13455953.0,262622093.0,43.7147389538549,-79.4794037501415,8,1,2,0,clear,0,2,10.622942304996684,0,3,2359.0
13455953.0,262622093.0,43.7147389538549,-79.4794037501415,9,1,2,0,clear,0,2,10.622942304996684,0,3,1015.0
13455953.0,262622093.0,43.7147389538549,-79.4794037501415,10,1,2,0,clear,0,2,10.622942304996684,0,3,1736.0
13455953.0,262622093.0,43.7147389538549,-79.4794037501415,11,1,2,0,clear,0,2,10.622942304996684,0,3,1972.0
13455953.0,262622093.0,43.7147389538549,-79.4794037501415,13,1,2,0,clear,0,2,10.622942304996684,0,3,1982.0
13455953.0,262622093.0,43.7147389538549,-79.4794037501415,14,1,2,0,clear,0,2,10.622942304996684,0,3,2197.0
13455953.0,262622093.0,43.7147389538549,-79.4794037501415,16,1,2,0,clear,0,2,10.622942304996684,0,3,2685.0
13455953.0,262622093.0,43.7147389538549,-79.4794037501415,17,1,2,0,clear,0,2,10.622942304996684,0,3,2732.0
13455979.0,29657280.0,43.7143489536045,-79.4523920248209,7,2,3,0,clear,0,4,9.087178735151024,0,1,847.0
13455979.0,29657280.0,43.7143489536045,-79.4523920248209,8,2,3,0,clear,0,4,9.087178735151024,0,1,1813.0
13455979.0,29657280.0,43.7143489536045,-79.4523920248209,9,2,3,0,clear,0,4,9.087178735151024,0,1,938.0
13455979.0,29657280.0,43.7143489536045,-79.4523920248209,10,2,3,0,cloud,1,4,9.087178735151024,0,1,1844.0
13455979.0,29657280.0,43.7143489536045,-79.4523920248209,11,2,3,0,clear,0,4,9.087178735151024,0,1,1857.0
13455979.0,29657280.0,43.7143489536045,-79.4523920248209,13,2,3,0,cloud,1,4,9.087178735151024,0,1,1894.0
13455979.0,29657280.0,43.7143489536045,-79.4523920248209,14,2,3,0,clear,0,4,9.087178735151024,0,1,1824.0
13455979.0,29657280.0,43.7143489536045,-79.4523920248209,16,2,3,0,snow,3,4,9.087178735151024,0,1,1853.0
13455979.0,29657280.0,43.7143489536045,-79.4523920248209,17,2,3,0,clear,0,4,9.087178735151024,0,1,1791.0
13455987.0,251221398.0,43.7128463763755,-79.3506191254911,7,3,1,0,cloud,1,2,7.298063426043732,0,2,174.0
13455987.0,251221398.0,43.7128463763755,-79.3506191254911,8,3,1,0,clear,0,2,7.298063426043732,0,2,464.0
13455987.0,251221398.0,43.7128463763755,-79.3506191254911,9,3,1,0,clear,0,2,7.298063426043732,0,2,178.0
13455987.0,251221398.0,43.7128463763755,-79.3506191254911,10,3,1,0,cloud,1,2,7.298063426043732,0,2,436.0
13455987.0,251221398.0,43.7128463763755,-79.3506191254911,11,3,1,0,clear,0,2,7.298063426043732,0,2,488.0
13455987.0,251221398.0,43.7128463763755,-79.3506191254911,13,3,1,0,cloud,1,2,7.298063426043732,0,2,629.0
13455987.0,251221398.0,43.7128463763755,-79.3506191254911,14,3,1,0,clear,0,2,7.298063426043732,0,2,665.0
13455987.0,251221398.0,43.7128463763755,-79.3506191254911,16,3,1,0,cloud,1,2,7.298063426043732,0,2,751.0
13455987.0,251221398.0,43.7128463763755,-79.3506191254911,17,3,1,0,clear,0,2,7.298063426043732,0,2,755.0
13455990.0,148329758.0,43.7130781266842,-79.36722868027,7,2,9,0,clear,0,6,6.99103940980012,0,1,663.0
13455990.0,148329758.0,43.7130781266842,-79.36722868027,8,2,9,0,clear,0,6,6.99103940980012,0,1,1646.0
13455990.0,148329758.0,43.7130781266842,-79.36722868027,9,2,9,0,clear,0,6,6.99103940980012,0,1,756.0
13455990.0,148329758.0,43.7130781266842,-79.36722868027,10,2,9,0,clear,0,6,6.99103940980012,0,1,1219.0
13455990.0,148329758.0,43.7130781266842,-79.36722868027,11,2,9,0,clear,0,6,6.99103940980012,0,1,1193.0
13455990.0,148329758.0,43.7130781266842,-79.36722868027,13,2,9,0,clear,0,6,6.99103940980012,0,1,1285.0
13455990.0,148329758.0,43.7130781266842,-79.36722868027,14,2,9,0,clear,0,6,6.99103940980012,0,1,1433.0
13455990.0,148329758.0,43.7130781266842,-79.36722868027,16,2,9,0,clear,0,6,6.99103940980012,0,1,1904.0
13455990.0,148329758.0,43.7130781266842,-79.36722868027,17,2,9,0,clear,0,6,6.99103940980012,0,1,1832.0
13456031.0,29657303.0,43.7140869040044,-79.4547511252167,7,5,2,1,clear,0,4,9.185936469745686,0,3,789.0
13456031.0,29657303.0,43.7140869040044,-79.4547511252167,8,5,2,1,clear,0,4,9.185936469745686,0,3,2025.0
13456031.0,29657303.0,43.7140869040044,-79.4547511252167,9,5,2,1,clear,0,4,9.185936469745686,0,3,1388.0
13456031.0,29657303.0,43.7140869040044,-79.4547511252167,10,5,2,1,clear,0,4,9.185936469745686,0,3,3412.0
13456031.0,29657303.0,43.7140869040044,-79.4547511252167,11,5,2,1,clear,0,4,9.185936469745686,0,3,3707.0
13456031.0,29657303.0,43.7140869040044,-79.4547511252167,13,5,2,1,cloud,1,4,9.185936469745686,0,3,4059.0
13456031.0,29657303.0,43.7140869040044,-79.4547511252167,14,5,2,1,clear,0,4,9.185936469745686,0,3,3960.0
13456031.0,29657303.0,43.7140869040044,-79.4547511252167,16,5,2,1,clear,0,4,9.185936469745686,0,3,3705.0
13456031.0,29657303.0,43.7140869040044,-79.4547511252167,17,5,2,1,clear,0,4,9.185936469745686,0,3,3505.0
13456106.0,260705939.0,43.7125461254443,-79.3752681634471,7,2,4,0,clear,0,4,6.8591211668309695,0,1,133.0
13456106.0,260705939.0,43.7125461254443,-79.3752681634471,8,2,4,0,clear,0,4,6.8591211668309695,0,1,339.0
13456106.0,260705939.0,43.7125461254443,-79.3752681634471,9,2,4,0,clear,0,4,6.8591211668309695,0,1,159.0
13456106.0,260705939.0,43.7125461254443,-79.3752681634471,10,2,4,0,clear,0,4,6.8591211668309695,0,1,296.0
13456106.0,260705939.0,43.7125461254443,-79.3752681634471,11,2,4,0,clear,0,4,6.8591211668309695,0,1,308.0
13456106.0,260705939.0,43.7125461254443,-79.3752681634471,13,2,4,0,clear,0,4,6.8591211668309695,0,1,313.0
13456106.0,260705939.0,43.7125461254443,-79.3752681634471,14,2,4,0,clear,0,4,6.8591211668309695,0,1,392.0
13456106.0,260705939.0,43.7125461254443,-79.3752681634471,16,2,4,0,clear,0,4,6.8591211668309695,0,1,337.0
13456106.0,260705939.0,43.7125461254443,-79.3752681634471,17,2,4,0,clear,0,4,6.8591211668309695,0,1,330.0
13456135.0,55542764.0,43.7126170630405,-79.39174782104,7,3,5,0,clear,0,4,6.905802050066136,0,3,606.0
13456135.0,55542764.0,43.7126170630405,-79.39174782104,8,3,5,0,clear,0,4,6.905802050066136,0,3,1281.0
13456135.0,55542764.0,43.7126170630405,-79.39174782104,9,3,5,0,clear,0,4,6.905802050066136,0,3,641.0
13456135.0,55542764.0,43.7126170630405,-79.39174782104,10,3,5,0,clear,0,4,6.905802050066136,0,3,1216.0
13456135.0,55542764.0,43.7126170630405,-79.39174782104,11,3,5,0,clear,0,4,6.905802050066136,0,3,1260.0
13456135.0,55542764.0,43.7126170630405,-79.39174782104,13,3,5,0,clear,0,4,6.905802050066136,0,3,1365.0
13456135.0,55542764.0,43.7126170630405,-79.39174782104,14,3,5,0,clear,0,4,6.905802050066136,0,3,1448.0
13456135.0,55542764.0,43.7126170630405,-79.39174782104,16,3,5,0,clear,0,4,6.905802050066136,0,3,1655.0
13456135.0,55542764.0,43.7126170630405,-79.39174782104,17,3,5,0,clear,0,4,6.905802050066136,0,3,1719.0
13456160.0,25644737.0,43.7120956154618,-79.372070312625,7,3,2,0,cloud,1,6,6.831367926367777,0,4,492.0
13456160.0,25644737.0,43.7120956154618,-79.372070312625,8,3,2,0,snow,3,6,6.831367926367777,0,4,1123.0
13456160.0,25644737.0,43.7120956154618,-79.372070312625,9,3,2,0,snow,3,6,6.831367926367777,0,4,599.0
13456160.0,25644737.0,43.7120956154618,-79.372070312625,10,3,2,0,snow,3,6,6.831367926367777,0,4,979.0
13456160.0,25644737.0,43.7120956154618,-79.372070312625,11,3,2,0,snow,3,6,6.831367926367777,0,4,841.0
13456160.0,25644737.0,43.7120956154618,-79.372070312625,13,3,2,0,snow,3,6,6.831367926367777,0,4,831.0
13456160.0,25644737.0,43.7120956154618,-79.372070312625,14,3,2,0,snow,3,6,6.831367926367777,0,4,865.0
13456160.0,25644737.0,43.7120956154618,-79.372070312625,16,3,2,0,snow,3,6,6.831367926367777,0,4,1110.0
13456160.0,25644737.0,43.7120956154618,-79.372070312625,17,3,2,0,snow,3,6,6.831367926367777,0,4,1155.0
13456161.0,21631764.0,43.7132796503084,-79.4585911226165,7,2,3,0,cloud,1,2,9.32140549483023,0,3,723.0
13456161.0,21631764.0,43.7132796503084,-79.4585911226165,8,2,3,0,clear,0,2,9.32140549483023,0,3,1688.0
13456161.0,21631764.0,43.7132796503084,-79.4585911226165,9,2,3,0,clear,0,2,9.32140549483023,0,3,805.0
13456161.0,21631764.0,43.7132796503084,-79.4585911226165,10,2,3,0,cloud,1,2,9.32140549483023,0,3,1534.0
13456161.0,21631764.0,43.7132796503084,-79.4585911226165,11,2,3,0,clear,0,2,9.32140549483023,0,3,1642.0
13456161.0,21631764.0,43.7132796503084,-79.4585911226165,13,2,3,0,cloud,1,2,9.32140549483023,0,3,1668.0
13456161.0,21631764.0,43.7132796503084,-79.4585911226165,14,2,3,0,clear,0,2,9.32140549483023,0,3,1658.0
13456161.0,21631764.0,43.7132796503084,-79.4585911226165,16,2,3,0,cloud,1,2,9.32140549483023,0,3,1903.0
13456161.0,21631764.0,43.7132796503084,-79.4585911226165,17,2,3,0,clear,0,2,9.32140549483023,0,3,1934.0
13456180.0,244685559.0,43.7120535243491,-79.377282462383,7,3,4,0,clear,0,6,6.795420998105269,0,3,744.0
13456180.0,244685559.0,43.7120535243491,-79.377282462383,8,3,4,0,clear,0,6,6.795420998105269,0,3,1516.0
13456180.0,244685559.0,43.7120535243491,-79.377282462383,9,3,4,0,clear,0,6,6.795420998105269,0,3,623.0
13456180.0,244685559.0,43.7120535243491,-79.377282462383,10,3,4,0,clear,0,6,6.795420998105269,0,3,1219.0
13456180.0,244685559.0,43.7120535243491,-79.377282462383,11,3,4,0,clear,0,6,6.795420998105269,0,3,1148.0
13456180.0,244685559.0,43.7120535243491,-79.377282462383,13,3,4,0,clear,0,6,6.795420998105269,0,3,1340.0
13456180.0,244685559.0,43.7120535243491,-79.377282462383,14,3,4,0,clear,0,6,6.795420998105269,0,3,1442.0
13456180.0,244685559.0,43.7120535243491,-79.377282462383,16,3,4,0,clear,0,6,6.795420998105269,0,3,1659.0
13456180.0,244685559.0,43.7120535243491,-79.377282462383,17,3,4,0,clear,0,6,6.795420998105269,0,3,1590.0
13456196.0,1553133115.0,43.712296651005,-79.3995330893127,7,2,5,0,clear,0,2,6.976910138296245,0,4,589.0
13456196.0,1553133115.0,43.712296651005,-79.3995330893127,8,2,5,0,clear,0,2,6.976910138296245,0,4,1395.0
13456196.0,1553133115.0,43.712296651005,-79.3995330893127,9,2,5,0,clear,0,2,6.976910138296245,0,4,641.0
13456196.0,1553133115.0,43.712296651005,-79.3995330893127,10,2,5,0,clear,0,2,6.976910138296245,0,4,1205.0
